1010,30,100,20,PLATFORM,
1810,300,100,20,PLATFORM,
10,370,100,20,PLATFORM,
510,30,100,20,PLATFORM,
410,30,100,20,PLATFORM,
2510,300,100,20,PLATFORM,
3310,300,100,20,PLATFORM,
3133,237,100,20,PLATFORM,
3510,30,100,20,PLATFORM,
530,112,100,20,PLATFORM,
210,300,100,20,PLATFORM,
2310,30,100,20,PLATFORM,
2410,300,100,20,PLATFORM,
10,300,100,20,PLATFORM,
110,30,100,20,PLATFORM,
1154,241,100,20,PLATFORM,
2782,130,100,20,PLATFORM,
2110,370,100,20,PLATFORM,
3410,30,100,20,PLATFORM,
1210,300,100,20,PLATFORM,
310,30,100,20,PLATFORM,
1410,300,100,20,PLATFORM,
2597,180,100,20,PLATFORM,
1710,300,100,20,PLATFORM,
2410,30,100,20,PLATFORM,
3210,300,100,20,PLATFORM,
1510,30,100,20,PLATFORM,
10,30,100,20,PLATFORM,
2310,300,100,20,PLATFORM,
2510,30,100,20,PLATFORM,
210,370,100,20,PLATFORM,
2010,30,100,20,PLATFORM,
1210,30,100,20,PLATFORM,
1275,180,100,20,PLATFORM,
910,30,100,20,PLATFORM,
3610,300,100,20,PLATFORM,
1310,30,100,20,PLATFORM,
1110,30,100,20,PLATFORM,
2110,30,100,20,PLATFORM,
1310,300,100,20,PLATFORM,
2710,30,100,20,PLATFORM,
1910,370,100,20,PLATFORM,
1510,300,100,20,PLATFORM,
310,300,100,20,PLATFORM,
810,30,100,20,PLATFORM,
1810,30,100,20,PLATFORM,
610,300,100,20,PLATFORM,
3310,30,100,20,PLATFORM,
1402,248,100,20,PLATFORM,
2463,240,100,20,PLATFORM,
910,300,100,20,PLATFORM,
3110,300,100,20,PLATFORM,
710,30,100,20,PLATFORM,
2010,370,100,20,PLATFORM,
1610,30,100,20,PLATFORM,
110,300,100,20,PLATFORM,
3010,300,100,20,PLATFORM,
2810,30,100,20,PLATFORM,
1110,300,100,20,PLATFORM,
610,30,100,20,PLATFORM,
1910,300,100,20,PLATFORM,
1610,370,100,20,PLATFORM,
710,370,100,20,PLATFORM,
3010,30,100,20,PLATFORM,
3410,300,100,20,PLATFORM,
2973,180,100,20,PLATFORM,
2610,30,100,20,PLATFORM,
2710,300,100,20,PLATFORM,
810,370,100,20,PLATFORM,
1710,30,100,20,PLATFORM,
3510,300,100,20,PLATFORM,
608,241,100,20,PLATFORM,
310,370,100,20,PLATFORM,
1810,370,100,20,PLATFORM,
710,300,100,20,PLATFORM,
1910,30,100,20,PLATFORM,
610,370,100,20,PLATFORM,
510,300,100,20,PLATFORM,
1710,370,100,20,PLATFORM,
680,112,100,20,PLATFORM,
210,30,100,20,PLATFORM,
1410,30,100,20,PLATFORM,
510,370,100,20,PLATFORM,
2810,300,100,20,PLATFORM,
2010,300,100,20,PLATFORM,
2210,300,100,20,PLATFORM,
410,370,100,20,PLATFORM,
2910,300,100,20,PLATFORM,
3110,30,100,20,PLATFORM,
3210,30,100,20,PLATFORM,
1010,300,100,20,PLATFORM,
2610,300,100,20,PLATFORM,
110,370,100,20,PLATFORM,
2210,30,100,20,PLATFORM,
2910,30,100,20,PLATFORM,
3610,30,100,20,PLATFORM,
890,300,10,10,DROP,
2577,180,10,10,DROP,
2190,300,10,10,DROP,
2762,130,10,10,DROP,
2707,180,10,10,DROP,
2953,180,10,10,DROP,
1385,180,10,10,DROP,
420,300,10,10,DROP,
1255,180,10,10,DROP,
3083,180,10,10,DROP,
2892,130,10,10,DROP,
1620,300,10,10,DROP,
800,250,10,50,WALL,
800,100,10,50,WALL,
1710,250,10,50,WALL,
1710,200,10,50,WALL,
2100,50,10,50,WALL,
910,370,10,20,WALLFILLER,
10,250,10,50,WALL,
510,50,10,50,WALL,
3700,200,10,50,WALL,
1599,370,10,20,WALLFILLER,
910,320,10,50,WALL,
2823,250,10,50,WALL,
10,320,10,50,WALL,
2100,250,10,50,WALL,
800,200,10,50,WALL,
2823,150,10,50,WALL,
10,50,10,50,WALL,
3700,50,10,50,WALL,
510,200,10,50,WALL,
2211,320,10,50,WALL,
1317,200,10,50,WALL,
10,200,10,50,WALL,
10,100,10,50,WALL,
3700,150,10,50,WALL,
510,150,10,50,WALL,
1710,50,10,50,WALL,
2100,100,10,50,WALL,
400,320,10,50,WALL,
1710,150,10,50,WALL,
1599,320,10,50,WALL,
800,150,10,50,WALL,
3700,250,10,50,WALL,
510,250,10,50,WALL,
1710,100,10,50,WALL,
2823,200,10,50,WALL,
651,167,10,50,WALL,
2100,150,10,50,WALL,
800,50,10,50,WALL,
1317,250,10,50,WALL,
10,150,10,50,WALL,
2100,200,10,50,WALL,
3700,100,10,50,WALL,
510,100,10,50,WALL,
2211,370,10,20,WALLFILLER,
82,288,10,0,PLAYER,
3624,278,0,0,END,
2633,168,1,6,EVIL,
3671,286,1,6,EVIL,
93,188,1,6,EVIL,
1,320,50,50,ZONE,
1,80,50,50,ZONE,
1,130,50,50,ZONE,
1,200,100,100,ZONE,
