159,499,100,20,PLATFORM,
559,499,100,20,PLATFORM,
659,329,100,20,PLATFORM,
259,329,100,20,PLATFORM,
559,329,100,20,PLATFORM,
459,499,100,20,PLATFORM,
259,499,100,20,PLATFORM,
359,329,100,20,PLATFORM,
359,499,100,20,PLATFORM,
159,329,100,20,PLATFORM,
459,329,100,20,PLATFORM,
659,499,100,20,PLATFORM,
749,449,10,50,WALL,
159,349,10,50,WALL,
749,399,10,50,WALL,
159,449,10,50,WALL,
159,399,10,50,WALL,
749,349,10,50,WALL,
196,481,10,0,PLAYER,
484,467,0,0,END,
684,403,1,9,EVIL,
700,418,1,9,EVIL,
690,425,1,9,EVIL,
708,396,1,9,EVIL,
177,416,1,9,EVIL,
179,408,1,9,EVIL,
694,392,1,9,EVIL,
719,408,5,4,EVIL,
719,434,1,9,EVIL,
181,410,1,9,EVIL,
1,349,150,150,ZONE,
