492,470,100,20,PLATFORM,
910,300,100,20,PLATFORM,
110,300,100,20,PLATFORM,
1288,420,100,20,PLATFORM,
988,420,100,20,PLATFORM,
479,256,100,20,PLATFORM,
1088,420,100,20,PLATFORM,
198,540,100,20,PLATFORM,
10,300,100,20,PLATFORM,
1488,420,100,20,PLATFORM,
1810,300,100,20,PLATFORM,
1388,420,100,20,PLATFORM,
498,540,100,20,PLATFORM,
1510,300,100,20,PLATFORM,
510,300,100,20,PLATFORM,
598,540,100,20,PLATFORM,
2010,300,100,20,PLATFORM,
310,300,100,20,PLATFORM,
610,300,100,20,PLATFORM,
998,540,100,20,PLATFORM,
1020,350,100,20,PLATFORM,
889,471,100,20,PLATFORM,
1210,300,100,20,PLATFORM,
1410,300,100,20,PLATFORM,
1688,420,100,20,PLATFORM,
1110,300,100,20,PLATFORM,
698,540,100,20,PLATFORM,
98,540,100,20,PLATFORM,
398,540,100,20,PLATFORM,
810,300,100,20,PLATFORM,
298,540,100,20,PLATFORM,
292,470,100,20,PLATFORM,
710,300,100,20,PLATFORM,
-2,540,100,20,PLATFORM,
898,540,100,20,PLATFORM,
1610,300,100,20,PLATFORM,
210,300,100,20,PLATFORM,
1710,300,100,20,PLATFORM,
1020,350,100,20,PLATFORM,
1310,300,100,20,PLATFORM,
1188,420,100,20,PLATFORM,
410,300,100,20,PLATFORM,
1910,300,100,20,PLATFORM,
1588,420,100,20,PLATFORM,
798,540,100,20,PLATFORM,
968,430,10,10,DROP,
1050,300,10,10,DROP,
1350,250,10,50,WALL,
2099,50,10,50,WALL,
2099,150,10,50,WALL,
11,370,10,50,WALL,
12,250,10,50,WALL,
12,100,10,50,WALL,
320,250,10,50,WALL,
12,50,10,50,WALL,
2099,0,10,50,WALL,
1779,320,10,50,WALL,
11,320,10,50,WALL,
1779,370,10,50,WALL,
2099,200,10,50,WALL,
11,420,10,20,WALLFILLER,
989,440,10,50,WALL,
989,490,10,50,WALL,
2099,100,10,50,WALL,
12,150,10,50,WALL,
11,440,10,50,WALL,
12,200,10,50,WALL,
750,250,10,50,WALL,
2099,250,10,50,WALL,
11,490,10,50,WALL,
12,0,10,50,WALL,
54,231,10,0,PLAYER,
440,419,0,0,END,
50,30,10,7,EVIL,
1800,30,20,7,EVIL,
1,320,100,100,ZONE,
1,440,100,100,ZONE,
1,200,100,100,ZONE,
