870,512,100,20,PLATFORM,
1170,372,100,20,PLATFORM,
1070,-28,100,20,PLATFORM,
870,372,100,20,PLATFORM,
570,92,100,20,PLATFORM,
1170,232,100,20,PLATFORM,
570,302,100,20,PLATFORM,
770,582,100,20,PLATFORM,
1070,442,100,20,PLATFORM,
470,372,100,20,PLATFORM,
370,582,100,20,PLATFORM,
270,92,100,20,PLATFORM,
470,232,100,20,PLATFORM,
1170,652,100,20,PLATFORM,
670,512,100,20,PLATFORM,
970,652,100,20,PLATFORM,
670,582,100,20,PLATFORM,
670,232,100,20,PLATFORM,
370,442,100,20,PLATFORM,
870,-28,100,20,PLATFORM,
270,582,100,20,PLATFORM,
670,-28,100,20,PLATFORM,
470,302,100,20,PLATFORM,
570,652,100,20,PLATFORM,
970,92,100,20,PLATFORM,
1070,652,100,20,PLATFORM,
1170,-28,100,20,PLATFORM,
370,-28,100,20,PLATFORM,
970,162,100,20,PLATFORM,
770,162,100,20,PLATFORM,
270,162,100,20,PLATFORM,
470,92,100,20,PLATFORM,
470,582,100,20,PLATFORM,
170,652,100,20,PLATFORM,
570,442,100,20,PLATFORM,
170,582,100,20,PLATFORM,
970,442,100,20,PLATFORM,
470,442,100,20,PLATFORM,
270,652,100,20,PLATFORM,
670,92,100,20,PLATFORM,
370,162,100,20,PLATFORM,
1170,92,100,20,PLATFORM,
670,302,100,20,PLATFORM,
370,652,100,20,PLATFORM,
970,302,100,20,PLATFORM,
1170,512,100,20,PLATFORM,
770,92,100,20,PLATFORM,
470,512,100,20,PLATFORM,
570,232,100,20,PLATFORM,
270,-28,100,20,PLATFORM,
670,162,100,20,PLATFORM,
570,512,100,20,PLATFORM,
1070,162,100,20,PLATFORM,
570,582,100,20,PLATFORM,
570,162,100,20,PLATFORM,
770,-28,100,20,PLATFORM,
70,652,100,20,PLATFORM,
670,442,100,20,PLATFORM,
170,-28,100,20,PLATFORM,
1070,582,100,20,PLATFORM,
1070,302,100,20,PLATFORM,
170,92,100,20,PLATFORM,
970,582,100,20,PLATFORM,
770,372,100,20,PLATFORM,
770,512,100,20,PLATFORM,
970,-28,100,20,PLATFORM,
570,-28,100,20,PLATFORM,
470,-28,100,20,PLATFORM,
470,652,100,20,PLATFORM,
870,92,100,20,PLATFORM,
870,652,100,20,PLATFORM,
370,232,100,20,PLATFORM,
670,652,100,20,PLATFORM,
770,652,100,20,PLATFORM,
870,232,100,20,PLATFORM,
70,-28,100,20,PLATFORM,
470,162,100,20,PLATFORM,
870,582,100,20,PLATFORM,
1070,92,100,20,PLATFORM,
370,512,100,20,PLATFORM,
370,92,100,20,PLATFORM,
870,162,100,20,PLATFORM,
770,232,100,20,PLATFORM,
270,512,100,20,PLATFORM,
1180,442,10,10,DROP,
980,512,10,10,DROP,
780,442,10,10,DROP,
1150,512,10,10,DROP,
750,372,10,10,DROP,
950,302,10,10,DROP,
780,302,10,10,DROP,
980,372,10,10,DROP,
350,232,10,10,DROP,
450,302,10,10,DROP,
1180,302,10,10,DROP,
1150,372,10,10,DROP,
980,232,10,10,DROP,
950,442,10,10,DROP,
1180,582,10,10,DROP,
580,372,10,10,DROP,
1180,162,10,10,DROP,
1150,232,10,10,DROP,
250,162,10,10,DROP,
70,162,10,20,WALLFILLER,
70,392,10,50,WALL,
70,-8,10,50,WALL,
1260,302,10,20,WALLFILLER,
1260,182,10,50,WALL,
660,372,10,20,WALLFILLER,
70,582,10,20,WALLFILLER,
370,302,10,20,WALLFILLER,
270,302,10,20,WALLFILLER,
1060,182,10,50,WALL,
170,-8,10,50,WALL,
70,602,10,50,WALL,
1260,442,10,20,WALLFILLER,
660,322,10,50,WALL,
70,532,10,50,WALL,
170,252,10,50,WALL,
1260,392,10,50,WALL,
70,182,10,50,WALL,
860,392,10,50,WALL,
270,372,10,20,WALLFILLER,
170,512,10,20,WALLFILLER,
1260,582,10,20,WALLFILLER,
170,462,10,50,WALL,
70,232,10,20,WALLFILLER,
170,372,10,20,WALLFILLER,
70,252,10,50,WALL,
370,252,10,50,WALL,
860,462,10,50,WALL,
1060,512,10,20,WALLFILLER,
170,112,10,50,WALL,
370,372,10,20,WALLFILLER,
860,442,10,20,WALLFILLER,
70,442,10,20,WALLFILLER,
470,322,10,50,WALL,
70,112,10,50,WALL,
1060,232,10,20,WALLFILLER,
1260,322,10,50,WALL,
1060,372,10,20,WALLFILLER,
170,162,10,20,WALLFILLER,
70,322,10,50,WALL,
1060,252,10,50,WALL,
170,182,10,50,WALL,
370,392,10,50,WALL,
170,232,10,20,WALLFILLER,
1060,392,10,50,WALL,
170,322,10,50,WALL,
1260,252,10,50,WALL,
860,302,10,20,WALLFILLER,
270,182,10,50,WALL,
270,462,10,50,WALL,
1060,462,10,50,WALL,
660,392,10,50,WALL,
170,302,10,20,WALLFILLER,
1260,162,10,20,WALLFILLER,
860,252,10,50,WALL,
1060,532,10,50,WALL,
1260,602,10,50,WALL,
270,252,10,50,WALL,
1260,112,10,50,WALL,
1260,532,10,50,WALL,
70,92,10,20,WALLFILLER,
270,322,10,50,WALL,
170,442,10,20,WALLFILLER,
70,372,10,20,WALLFILLER,
1260,462,10,50,WALL,
1060,322,10,50,WALL,
