605,168,100,20,PLATFORM,
707,288,100,20,PLATFORM,
907,288,100,20,PLATFORM,
709,428,100,20,PLATFORM,
5,168,100,20,PLATFORM,
905,168,100,20,PLATFORM,
507,288,100,20,PLATFORM,
762,238,100,20,PLATFORM,
1205,168,100,20,PLATFORM,
1207,288,100,20,PLATFORM,
998,408,100,20,PLATFORM,
1105,168,100,20,PLATFORM,
407,288,100,20,PLATFORM,
909,428,100,20,PLATFORM,
408,358,100,20,PLATFORM,
107,288,100,20,PLATFORM,
1107,288,100,20,PLATFORM,
805,168,100,20,PLATFORM,
474,119,100,20,PLATFORM,
8,358,100,20,PLATFORM,
916,123,100,20,PLATFORM,
405,168,100,20,PLATFORM,
305,168,100,20,PLATFORM,
409,428,100,20,PLATFORM,
509,428,100,20,PLATFORM,
807,288,100,20,PLATFORM,
205,168,100,20,PLATFORM,
1007,288,100,20,PLATFORM,
662,238,100,20,PLATFORM,
508,358,100,20,PLATFORM,
308,358,100,20,PLATFORM,
108,358,100,20,PLATFORM,
7,288,100,20,PLATFORM,
505,168,100,20,PLATFORM,
208,358,100,20,PLATFORM,
307,288,100,20,PLATFORM,
309,428,100,20,PLATFORM,
607,288,100,20,PLATFORM,
609,428,100,20,PLATFORM,
1005,168,100,20,PLATFORM,
105,168,100,20,PLATFORM,
809,428,100,20,PLATFORM,
287,288,10,10,DROP,
715,168,10,10,DROP,
217,288,10,10,DROP,
618,358,10,10,DROP,
785,168,10,10,DROP,
1294,68,10,50,WALL,
840,378,10,50,WALL,
8,118,10,50,WALL,
997,308,10,50,WALL,
7,188,10,50,WALL,
8,68,10,50,WALL,
8,308,10,50,WALL,
1294,118,10,50,WALL,
7,238,10,50,WALL,
309,378,10,50,WALL,
997,358,10,50,WALL,
1289,188,10,50,WALL,
1289,238,10,50,WALL,
914,162,10,0,PLAYER,
337,414,0,0,END,
907,409,1,7,EVIL,
1198,268,1,7,EVIL,
1,378,50,50,ZONE,
1,188,100,100,ZONE,
1,118,50,50,ZONE,
1,308,50,50,ZONE,
